/	\LOCATION
West	\LOCATION
19th	\LOCATION
Street	\LOCATION
Dunkin'	\LOCATION
Donuts	\LOCATION
Gigi	\LOCATION
Nail	\LOCATION
Spa	\LOCATION
Luxeye	\LOCATION
Optical	\LOCATION
Baskin-Robbins	\LOCATION
M&N	\LOCATION
Cleaners	\LOCATION
Golden	\LOCATION
Tree	\LOCATION
Nails	\LOCATION
&	\LOCATION
Spa	\LOCATION
Life	\LOCATION
Academy	\LOCATION
High	\LOCATION
School	\LOCATION
For	\LOCATION
Film	\LOCATION
And	\LOCATION
Music	\LOCATION
Congregation	\LOCATION
Havas	\LOCATION
Tzdokah	\LOCATION
QQ	\LOCATION
Body	\LOCATION
Work	\LOCATION
Vanessa's	\LOCATION
Dumplings	\LOCATION
NYU	\LOCATION
Polytechnic	\LOCATION
School	\LOCATION
of	\LOCATION
Engineering	\LOCATION
Nice	\LOCATION
Guy	\LOCATION
Eddie's	\LOCATION
Subway	\LOCATION
Ninth	\LOCATION
Street	\LOCATION
343	\LOCATION
4th	\LOCATION
Ave	\LOCATION
Union	\LOCATION
Square	\LOCATION
Inn	\LOCATION
baba's	\LOCATION
pierogies	\LOCATION
littleneck	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Lawrence	\LOCATION
St	\LOCATION
&	\LOCATION
Willoughby	\LOCATION
St	\LOCATION
Metro	\LOCATION
Cleaners	\LOCATION
The	\LOCATION
Belfry	\LOCATION
Ninth	\LOCATION
Street	\LOCATION
Station	\LOCATION
Highlawn	\LOCATION
Branch	\LOCATION
Brooklyn	\LOCATION
Public	\LOCATION
Library	\LOCATION
Ninth	\LOCATION
Street	\LOCATION
cotta-bene	\LOCATION
Aum	\LOCATION
Namaste	\LOCATION
New	\LOCATION
Taco	\LOCATION
Grill	\LOCATION
Piccolo	\LOCATION
Cafe	\LOCATION
Lafayette	\LOCATION
High	\LOCATION
School	\LOCATION
Jay	\LOCATION
Street	\LOCATION
-	\LOCATION
MetroTech	\LOCATION
(R)	\LOCATION
The	\LOCATION
Library	\LOCATION
Krust	\LOCATION
Pizzeria	\LOCATION
Venetian	\LOCATION
Salon	\LOCATION
glory	\LOCATION
social	\LOCATION
club	\LOCATION
bite	\LOCATION
Chips	\LOCATION
Cleaners	\LOCATION
Vivi	\LOCATION
Bubble	\LOCATION
Tea	\LOCATION
MJK	\LOCATION
Liquors	\LOCATION
Hoyt-Schermerhorn	\LOCATION
Streets	\LOCATION
(A,C,G)	\LOCATION
Beijing	\LOCATION
Chinese	\LOCATION
Restaurant	\LOCATION
Corbet	\LOCATION
&	\LOCATION
Conley	\LOCATION
Sage	\LOCATION
House	\LOCATION
Crystal	\LOCATION
Gallery	\LOCATION
Chef's	\LOCATION
Table	\LOCATION
at	\LOCATION
Brooklyn	\LOCATION
Fare	\LOCATION
Exodus	\LOCATION
Sally	\LOCATION
Spa	\LOCATION
Kings	\LOCATION
Hairstyling	\LOCATION
Discount	\LOCATION
Cleaners	\LOCATION
Gramercy	\LOCATION
Cafe	\LOCATION
Insomnia	\LOCATION
Cookies	\LOCATION
jiminez	\LOCATION
Hawkers	\LOCATION
runner&stone	\LOCATION
The	\LOCATION
Nugget	\LOCATION
Spot	\LOCATION
Park	\LOCATION
Slope	\LOCATION
Ace	\LOCATION
Moving	\LOCATION
Store	\LOCATION
Le	\LOCATION
petit	\LOCATION
chandelier	\LOCATION
PJs	\LOCATION
Grocery	\LOCATION
Edwin	\LOCATION
Booth	\LOCATION
Homeland	\LOCATION
Locksmith	\LOCATION
Danny	\LOCATION
2	\LOCATION
Cleaners	\LOCATION
Rucola	\LOCATION
Beyond	\LOCATION
Sushi	\LOCATION
Terrapin	\LOCATION
Playground	\LOCATION
City	\LOCATION
Gourmet	\LOCATION
Cafe	\LOCATION
Beauty	\LOCATION
Bar	\LOCATION
Game	\LOCATION
Innovation	\LOCATION
Lab	\LOCATION
Looks	\LOCATION
Blind	\LOCATION
Pig	\LOCATION
Chase	\LOCATION
Varrio	\LOCATION
408	\LOCATION
Baohaus	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
St	\LOCATION
Marks	\LOCATION
Pl	\LOCATION
&	\LOCATION
1	\LOCATION
Ave	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
St	\LOCATION
Marks	\LOCATION
Pl	\LOCATION
&	\LOCATION
1	\LOCATION
Ave	\LOCATION
Angelica	\LOCATION
Kitchen	\LOCATION
I.Q	\LOCATION
Decor	\LOCATION
72nd	\LOCATION
Street	\LOCATION
IHOP	\LOCATION
Synergy	\LOCATION
Fitness	\LOCATION
Clubs	\LOCATION
Professor	\LOCATION
Thom's	\LOCATION
ë´ì	\LOCATION
7-Eleven	\LOCATION
Stromboli	\LOCATION
Pizza	\LOCATION
Hotel	\LOCATION
Tortuga	\LOCATION
C&B	\LOCATION
Convenience	\LOCATION
Store	\LOCATION
Rusticity	\LOCATION
SpaOlogy	\LOCATION
18th	\LOCATION
&	\LOCATION
3rd	\LOCATION
Av	\LOCATION
El	\LOCATION
1881	\LOCATION
Saving$	\LOCATION
Paradise	\LOCATION
8th	\LOCATION
&	\LOCATION
1st	\LOCATION
Av	\LOCATION
El	\LOCATION
1881	\LOCATION
Luke's	\LOCATION
Lobster	\LOCATION
Building	\LOCATION
on	\LOCATION
Bond	\LOCATION
The	\LOCATION
Winslow	\LOCATION
Our	\LOCATION
Lady	\LOCATION
of	\LOCATION
Solace	\LOCATION
Roman	\LOCATION
Catholic	\LOCATION
Church	\LOCATION
Lafayette	\LOCATION
Playground	\LOCATION
Caracas	\LOCATION
Arepa	\LOCATION
Bar	\LOCATION
Postmark	\LOCATION
Cafe	\LOCATION
KFC	\LOCATION
Vbar	\LOCATION
St.	\LOCATION
Marks	\LOCATION
Bridge	\LOCATION
-	\LOCATION
Jay	\LOCATION
Streets	\LOCATION
Bridge	\LOCATION
-	\LOCATION
Jay	\LOCATION
Streets	\LOCATION
Station	\LOCATION
Bridge	\LOCATION
-	\LOCATION
Jay	\LOCATION
Streets	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Suffolk	\LOCATION
St	\LOCATION
&	\LOCATION
Stanton	\LOCATION
St	\LOCATION
T-swirl	\LOCATION
Crepe	\LOCATION
Coney	\LOCATION
Island	\LOCATION
New	\LOCATION
York	\LOCATION
Studio	\LOCATION
Gallery	\LOCATION
East	\LOCATION
Village	\LOCATION
Pizza	\LOCATION
Hoyt	\LOCATION
Street-Fulton	\LOCATION
Mall	\LOCATION
(2,3)	\LOCATION
Downtown	\LOCATION
Brooklyn	\LOCATION
The	\LOCATION
Original	\LOCATION
John's	\LOCATION
Deli	\LOCATION
Weinburg	\LOCATION
Triangle	\LOCATION
2nd	\LOCATION
Floor	\LOCATION
on	\LOCATION
Clinton	\LOCATION
C	\LOCATION
&	\LOCATION
Y	\LOCATION
Bait	\LOCATION
and	\LOCATION
Hook	\LOCATION
The	\LOCATION
Bean	\LOCATION
Gramercy	\LOCATION
Park	\LOCATION
Hazelden	\LOCATION
New	\LOCATION
York	\LOCATION
Bridge	\LOCATION
Street	\LOCATION
African	\LOCATION
Wesleyan	\LOCATION
Methodist	\LOCATION
Episcopal	\LOCATION
Church	\LOCATION
(historical)	\LOCATION
Jonathan	\LOCATION
Lefkowitz	\LOCATION
Attorney	\LOCATION
at	\LOCATION
Law	\LOCATION
OPTYX	\LOCATION
Saint	\LOCATION
Stanislaus	\LOCATION
School	\LOCATION
Theatre	\LOCATION
for	\LOCATION
the	\LOCATION
new	\LOCATION
city	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Madison	\LOCATION
St	\LOCATION
&	\LOCATION
Montgomery	\LOCATION
St	\LOCATION
AC	\LOCATION
20th	\LOCATION
Avenue	\LOCATION
(N)	\LOCATION
Al	\LOCATION
Seabu	\LOCATION
Lime	\LOCATION
Tree	\LOCATION
Market	\LOCATION
Corner	\LOCATION
of	\LOCATION
Vermont	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
19	\LOCATION
St	\LOCATION
&	\LOCATION
3	\LOCATION
Ave	\LOCATION
Yashin	\LOCATION
Sushi	\LOCATION
David	\LOCATION
B	\LOCATION
Kriser	\LOCATION
Psychiatric	\LOCATION
Day	\LOCATION
Treatment	\LOCATION
Program	\LOCATION
Brooklyn	\LOCATION
Superhero	\LOCATION
Supply	\LOCATION
Co.	\LOCATION
Numero	\LOCATION
28	\LOCATION
Subject	\LOCATION
LES	\LOCATION
Zip	\LOCATION
Laundry	\LOCATION
Center	\LOCATION
Ten	\LOCATION
ncsfoo	\LOCATION
Death	\LOCATION
&	\LOCATION
Company	\LOCATION
Fantastic	\LOCATION
Cafe	\LOCATION
Barfly	\LOCATION
Comfort	\LOCATION
Inn	\LOCATION
Brooklyn	\LOCATION
Tarallucci	\LOCATION
e	\LOCATION
Vino	\LOCATION
Fonda	\LOCATION
Dumplings	\LOCATION
&	\LOCATION
Things	\LOCATION
Los	\LOCATION
Papi's	\LOCATION
Fuku	\LOCATION
New	\LOCATION
York	\LOCATION
Eye	\LOCATION
and	\LOCATION
Ear	\LOCATION
Infirmary	\LOCATION
Thistle	\LOCATION
Hill	\LOCATION
Tavern	\LOCATION
CrucialD	\LOCATION
FedEx	\LOCATION
Office	\LOCATION
Print	\LOCATION
and	\LOCATION
Ship	\LOCATION
Center	\LOCATION
Public	\LOCATION
School	\LOCATION
122	\LOCATION
(historical)	\LOCATION
Scarangella	\LOCATION
Park	\LOCATION
Manhattan	\LOCATION
Comprehensive	\LOCATION
Night	\LOCATION
And	\LOCATION
Day	\LOCATION
High	\LOCATION
School	\LOCATION
Performance	\LOCATION
Space	\LOCATION
122	\LOCATION
The	\LOCATION
Halal	\LOCATION
Guys	\LOCATION
sebastian	\LOCATION
market	\LOCATION
Momofuku	\LOCATION
Noodle	\LOCATION
Bar	\LOCATION
Salon	\LOCATION
Bohemia	\LOCATION
Park's	\LOCATION
Upholstery	\LOCATION
Toy	\LOCATION
Space	\LOCATION
Couleur	\LOCATION
CafÃ©	\LOCATION
Peter	\LOCATION
Stuyvesant	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Duffield	\LOCATION
St	\LOCATION
&	\LOCATION
Willoughby	\LOCATION
St	\LOCATION
Steve's	\LOCATION
Express	\LOCATION
Shoe	\LOCATION
Repair	\LOCATION
Henry's	\LOCATION
L'Albero	\LOCATION
dei	\LOCATION
Gelati	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
11	\LOCATION
St	\LOCATION
&	\LOCATION
1	\LOCATION
Ave	\LOCATION
De-vino	\LOCATION
Wine	\LOCATION
Boutique	\LOCATION
H&M	\LOCATION
Brooklyn	\LOCATION
Boulders	\LOCATION
CULTUREfix	\LOCATION
Boerum	\LOCATION
Hill	\LOCATION
Eyes	\LOCATION
on	\LOCATION
14	\LOCATION
S&S	\LOCATION
Cleaners	\LOCATION
Yeshivat	\LOCATION
Ohel	\LOCATION
Torah	\LOCATION
Congregation	\LOCATION
Kehilas	\LOCATION
Belz	\LOCATION
International	\LOCATION
Haircutters	\LOCATION
Little	\LOCATION
Laptop	\LOCATION
Shop	\LOCATION
J.J.	\LOCATION
Byrne	\LOCATION
Playground	\LOCATION
Nowhere	\LOCATION
Pause	\LOCATION
cafe	\LOCATION
S'MAC	\LOCATION
Joe's	\LOCATION
Custom	\LOCATION
Tailors	\LOCATION
&	\LOCATION
Dry	\LOCATION
Cleaning	\LOCATION
Dead	\LOCATION
Drop	\LOCATION
Brooklyn	\LOCATION
Bicycles	\LOCATION
Madman	\LOCATION
Espresso	\LOCATION
Home	\LOCATION
Colson	\LOCATION
Patisserie	\LOCATION
Joe's	\LOCATION
Pizza	\LOCATION
Motorino	\LOCATION
Hummus	\LOCATION
Place	\LOCATION
Crossfit	\LOCATION
South	\LOCATION
Brooklyn	\LOCATION
One	\LOCATION
More	\LOCATION
Thai	\LOCATION
Thai	\LOCATION
Terminal	\LOCATION
Artichoke	\LOCATION
Basille's	\LOCATION
Pizza	\LOCATION
Crocodile	\LOCATION
Lounge	\LOCATION
Sol	\LOCATION
Lain	\LOCATION
Playground	\LOCATION
Clinton	\LOCATION
St.	\LOCATION
Baking	\LOCATION
Company	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
7	\LOCATION
St	\LOCATION
&	\LOCATION
Avenue	\LOCATION
A	\LOCATION
Bay	\LOCATION
50th	\LOCATION
Street	\LOCATION
Miss	\LOCATION
Lilyâs	\LOCATION
Please	\LOCATION
Don't	\LOCATION
Tell	\LOCATION
Bay	\LOCATION
50th	\LOCATION
Street	\LOCATION
Danny's	\LOCATION
Cycles	\LOCATION
NYPD	\LOCATION
7	\LOCATION
PCT	\LOCATION
Bay	\LOCATION
50th	\LOCATION
Street	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
2	\LOCATION
St	\LOCATION
&	\LOCATION
Avenue	\LOCATION
B	\LOCATION
Louis	\LOCATION
Abrons	\LOCATION
Arts	\LOCATION
for	\LOCATION
Living	\LOCATION
Center	\LOCATION
Marcâs	\LOCATION
Barber	\LOCATION
Shop	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Johnson	\LOCATION
St	\LOCATION
&	\LOCATION
Gold	\LOCATION
St	\LOCATION
Engine	\LOCATION
15	\LOCATION
/	\LOCATION
Ladder	\LOCATION
18	\LOCATION
/	\LOCATION
Battalion	\LOCATION
4	\LOCATION
Ahearn	\LOCATION
Park	\LOCATION
Littlefield	\LOCATION
Hair	\LOCATION
Trendz	\LOCATION
Mission	\LOCATION
Dolores	\LOCATION
Bar	\LOCATION
Jeepney	\LOCATION
Ray's	\LOCATION
Candy	\LOCATION
Store	\LOCATION
Sao	\LOCATION
Mai	\LOCATION
Rolfâs	\LOCATION
German	\LOCATION
Restaurant	\LOCATION
Culture	\LOCATION
Houston	\LOCATION
Jewelry	\LOCATION
&	\LOCATION
Coins	\LOCATION
Duane	\LOCATION
Reade	\LOCATION
Pizza	\LOCATION
Pub	\LOCATION
Wafels	\LOCATION
and	\LOCATION
Dinges	\LOCATION
Best	\LOCATION
Price	\LOCATION
Deli	\LOCATION
&	\LOCATION
Grocery	\LOCATION
Starbucks	\LOCATION
Good	\LOCATION
Wine	\LOCATION
Luzzo's	\LOCATION
Lyric	\LOCATION
Diner	\LOCATION
The	\LOCATION
Redhead	\LOCATION
Bernstein	\LOCATION
Pavilion	\LOCATION
Beth	\LOCATION
Israel	\LOCATION
Hospital	\LOCATION
Stone	\LOCATION
Park	\LOCATION
Cafe	\LOCATION
Dunkin'	\LOCATION
Donuts	\LOCATION
Marlboro	\LOCATION
Jewish	\LOCATION
Center	\LOCATION
Meucci	\LOCATION
Square	\LOCATION
Union	\LOCATION
Station	\LOCATION
Cafe	\LOCATION
Hampton	\LOCATION
Market	\LOCATION
Place	\LOCATION
Third	\LOCATION
Street	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Rivington	\LOCATION
St	\LOCATION
&	\LOCATION
Ridge	\LOCATION
St	\LOCATION
14th	\LOCATION
Street	\LOCATION
Y	\LOCATION
-	\LOCATION
Childcare	\LOCATION
The	\LOCATION
Gate	\LOCATION
Third	\LOCATION
Street	\LOCATION
Station	\LOCATION
14th	\LOCATION
Street	\LOCATION
Y	\LOCATION
â	\LOCATION
Sports	\LOCATION
Center	\LOCATION
Third	\LOCATION
Street	\LOCATION
Formerly:	\LOCATION
Public	\LOCATION
School	\LOCATION
4	\LOCATION
Root	\LOCATION
&	\LOCATION
Bone	\LOCATION
Perbacco	\LOCATION
B&B	\LOCATION
Carousel	\LOCATION
Parkside	\LOCATION
Lounge	\LOCATION
Union	\LOCATION
Street	\LOCATION
(R)	\LOCATION
Starbucks	\LOCATION
No	\LOCATION
Relation	\LOCATION
Vintage	\LOCATION
YMCA	\LOCATION
Bike	\LOCATION
Works	\LOCATION
23rd	\LOCATION
&	\LOCATION
3rd	\LOCATION
Av	\LOCATION
El	\LOCATION
1881	\LOCATION
SeÃ±or	\LOCATION
Pollo	\LOCATION
art.les.nyc	\LOCATION
studios	\LOCATION
Samuel	\LOCATION
Sullivan	\LOCATION
Cox	\LOCATION
Buenos	\LOCATION
Aires	\LOCATION
Cornerstone	\LOCATION
Cafe	\LOCATION
Benchmark	\LOCATION
Balade	\LOCATION
Papa	\LOCATION
John's	\LOCATION
Gabay's	\LOCATION
Puerto	\LOCATION
Rican	\LOCATION
Community	\LOCATION
Center	\LOCATION
Tallgrass	\LOCATION
Burger	\LOCATION
Subway	\LOCATION
CVS	\LOCATION
Pharmacy	\LOCATION
Ben's	\LOCATION
Deli	\LOCATION
and	\LOCATION
Groceries	\LOCATION
Solo	\LOCATION
Pizza	\LOCATION
2	\LOCATION
Bros	\LOCATION
Pizza	\LOCATION
Kati	\LOCATION
Haab	\LOCATION
Milan	\LOCATION
R.	\LOCATION
Stefanik	\LOCATION
Kumo	\LOCATION
Sushi	\LOCATION
Dorje	\LOCATION
Ling	\LOCATION
Buddhist	\LOCATION
Center	\LOCATION
Sunny	\LOCATION
Sigmund's	\LOCATION
Pretzels	\LOCATION
Matcha	\LOCATION
Cafe	\LOCATION
Wabi	\LOCATION
Vinny	\LOCATION
Vincenz	\LOCATION
AntonÃ­n	\LOCATION
DvoÅÃ¡k	\LOCATION
metroPCs	\LOCATION
B61	\LOCATION
Poco	\LOCATION
Fonda	\LOCATION
Doc	\LOCATION
Hollidays	\LOCATION
N.Y.	\LOCATION
Grill	\LOCATION
&	\LOCATION
Deli	\LOCATION
Lower	\LOCATION
East	\LOCATION
Side	\LOCATION
People's	\LOCATION
Federal	\LOCATION
Credit	\LOCATION
Union	\LOCATION
Vitamin	\LOCATION
Shoppe	\LOCATION
Kambi	\LOCATION
Old	\LOCATION
Stuyvesant	\LOCATION
High	\LOCATION
School	\LOCATION
B61	\LOCATION
Cafe	\LOCATION
Cortadito	\LOCATION
B4	\LOCATION
Eightyfourth	\LOCATION
Precinct	\LOCATION
Police	\LOCATION
Station	\LOCATION
GNC	\LOCATION
New	\LOCATION
York	\LOCATION
Engine	\LOCATION
Company	\LOCATION
207	\LOCATION
H	\LOCATION
&	\LOCATION
W	\LOCATION
Hardware	\LOCATION
Mision	\LOCATION
Guadalupana	\LOCATION
Mount	\LOCATION
Olivet	\LOCATION
Presbyterian	\LOCATION
Church	\LOCATION
New	\LOCATION
York	\LOCATION
Engine	\LOCATION
Company	\LOCATION
226	\LOCATION
Chase	\LOCATION
School	\LOCATION
of	\LOCATION
Christian	\LOCATION
Doctrine	\LOCATION
Health	\LOCATION
Professions	\LOCATION
and	\LOCATION
Human	\LOCATION
Services	\LOCATION
High	\LOCATION
School	\LOCATION
Joey	\LOCATION
Pepperoni	\LOCATION
Pizza	\LOCATION
Community	\LOCATION
Grocery	\LOCATION
&	\LOCATION
Candy	\LOCATION
Cafe	\LOCATION
Grumpy	\LOCATION
Peachtree	\LOCATION
Garden	\LOCATION
Institute	\LOCATION
for	\LOCATION
Collaborative	\LOCATION
Education	\LOCATION
Zafis	\LOCATION
Luncheonette	\LOCATION
Brownstone	\LOCATION
Bread	\LOCATION
&	\LOCATION
Bagel	\LOCATION
Company	\LOCATION
Taco	\LOCATION
Santo	\LOCATION
Nebulous	\LOCATION
Gaming	\LOCATION
4th	\LOCATION
Street	\LOCATION
Deli	\LOCATION
Prawn	\LOCATION
Shop	\LOCATION
Wangs	\LOCATION
B61	\LOCATION
Papaya	\LOCATION
Dog	\LOCATION
Kathe	\LOCATION
Jewelry	\LOCATION
Gupta	\LOCATION
Gastro	\LOCATION
Twelfth	\LOCATION
Street	\LOCATION
Academy	\LOCATION
Wine	\LOCATION
on	\LOCATION
1st	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Hanover	\LOCATION
Pl	\LOCATION
&	\LOCATION
Livingston	\LOCATION
St	\LOCATION
1st	\LOCATION
Avenue	\LOCATION
(L)	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Bialystoker	\LOCATION
Pl	\LOCATION
&	\LOCATION
Delancey	\LOCATION
St	\LOCATION
High	\LOCATION
School	\LOCATION
for	\LOCATION
Health	\LOCATION
Profesion	\LOCATION
and	\LOCATION
Human	\LOCATION
Services	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Front	\LOCATION
St	\LOCATION
&	\LOCATION
Gold	\LOCATION
St	\LOCATION
1st	\LOCATION
Avenue	\LOCATION
(L)	\LOCATION
turntable	\LOCATION
5060	\LOCATION
1st	\LOCATION
Avenue	\LOCATION
(L)	\LOCATION
14th	\LOCATION
&1st	\LOCATION
Av	\LOCATION
El	\LOCATION
1881	\LOCATION
Engine	\LOCATION
28	\LOCATION
/	\LOCATION
Ladder	\LOCATION
11	\LOCATION
Duane	\LOCATION
Reade	\LOCATION
Talde	\LOCATION
Grace	\LOCATION
Chapel	\LOCATION
and	\LOCATION
Dispensary	\LOCATION
House	\LOCATION
of	\LOCATION
the	\LOCATION
Lord	\LOCATION
Pentecostal	\LOCATION
Church	\LOCATION
T-Mobile	\LOCATION
CVS	\LOCATION
Hugo	\LOCATION
&	\LOCATION
Sons	\LOCATION
Masjid	\LOCATION
Nur	\LOCATION
Al	\LOCATION
Islam	\LOCATION
A-1	\LOCATION
Pizza	\LOCATION
Candy	\LOCATION
&	\LOCATION
Grocery	\LOCATION
Chase	\LOCATION
Moishe's	\LOCATION
Kosher	\LOCATION
Bakery	\LOCATION
Grand	\LOCATION
Street	\LOCATION
Cleaners	\LOCATION
Hanco's	\LOCATION
McDonald's	\LOCATION
Calexico	\LOCATION
Gramercy	\LOCATION
House	\LOCATION
Bonnie's	\LOCATION
Grill	\LOCATION
Augustus	\LOCATION
Saint-Gaudens	\LOCATION
Playground	\LOCATION
School	\LOCATION
of	\LOCATION
Visual	\LOCATION
Arts	\LOCATION
Eastside	\LOCATION
Kosher	\LOCATION
Aperitivo	\LOCATION
Cafe	\LOCATION
Naruto	\LOCATION
Ramen	\LOCATION
Sackett	\LOCATION
Bar	\LOCATION
Temperance	\LOCATION
Fountain	\LOCATION
Royal	\LOCATION
Deli	\LOCATION
&	\LOCATION
Coffee	\LOCATION
Shop	\LOCATION
Oasis	\LOCATION
Downtown	\LOCATION
Day	\LOCATION
Camp	\LOCATION
Sri	\LOCATION
Sri	\LOCATION
Radha	\LOCATION
Govinda	\LOCATION
Mandir	\LOCATION
Hare	\LOCATION
Krishna	\LOCATION
Temple	\LOCATION
Wing	\LOCATION
Hing	\LOCATION
1st	\LOCATION
Avenue	\LOCATION
(L)	\LOCATION
1st	\LOCATION
Avenue	\LOCATION
(L)	\LOCATION
Cooke	\LOCATION
Center	\LOCATION
Schools	\LOCATION
Murray's	\LOCATION
Falafel	\LOCATION
and	\LOCATION
Grill	\LOCATION
Govindaâs	\LOCATION
Vegetarian	\LOCATION
Lunch	\LOCATION
Bay	\LOCATION
Parkway	\LOCATION
(N)	\LOCATION
Palo	\LOCATION
Santo	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
20	\LOCATION
St	\LOCATION
&	\LOCATION
2	\LOCATION
Ave	\LOCATION
Wing	\LOCATION
Stop	\LOCATION
Horus	\LOCATION
CafÃ©	\LOCATION
Tompkins	\LOCATION
Square	\LOCATION
Park	\LOCATION
2	\LOCATION
Royal	\LOCATION
Supermarket	\LOCATION
Golconda	\LOCATION
Playground	\LOCATION
Govinda's	\LOCATION
Vegetarian	\LOCATION
Hamilton	\LOCATION
Fish	\LOCATION
Park	\LOCATION
Play	\LOCATION
Center	\LOCATION
Junior's	\LOCATION
Westville	\LOCATION
East	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
6	\LOCATION
St	\LOCATION
&	\LOCATION
Avenue	\LOCATION
B	\LOCATION
El	\LOCATION
Castillo	\LOCATION
De	\LOCATION
Jagua	\LOCATION
Citibank	\LOCATION
Creative	\LOCATION
Furniture	\LOCATION
Inc	\LOCATION
East	\LOCATION
20th	\LOCATION
Street	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Pitt	\LOCATION
St	\LOCATION
&	\LOCATION
Stanton	\LOCATION
St	\LOCATION
Marcy's	\LOCATION
Laundromat	\LOCATION
Hill	\LOCATION
Top	\LOCATION
Grocery	\LOCATION
DeKalb	\LOCATION
Avenue	\LOCATION
(B,Q,R)	\LOCATION
Beth	\LOCATION
Israel	\LOCATION
Medical	\LOCATION
Center	\LOCATION
Middle	\LOCATION
School	\LOCATION
255	\LOCATION
Hair	\LOCATION
Design	\LOCATION
NYC	\LOCATION
Resistor	\LOCATION
Pizza	\LOCATION
Shack	\LOCATION
Adam's	\LOCATION
Deli	\LOCATION
&	\LOCATION
Convenience	\LOCATION
Gather	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
1	\LOCATION
Ave	\LOCATION
&	\LOCATION
E	\LOCATION
15	\LOCATION
St	\LOCATION
Dunkin'	\LOCATION
Donuts	\LOCATION
University	\LOCATION
Plaza	\LOCATION
Men's	\LOCATION
Toilets	\LOCATION
Petopia	\LOCATION
7th	\LOCATION
Avenue	\LOCATION
(F,G)	\LOCATION
Juice	\LOCATION
Bar	\LOCATION
Kos	\LOCATION
Kaffe	\LOCATION
People's	\LOCATION
Choice	\LOCATION
Pharmacy	\LOCATION
Ghenet	\LOCATION
Phone	\LOCATION
Exchange	\LOCATION
Coney	\LOCATION
Island-Stillwell	\LOCATION
Avenue	\LOCATION
Sheep	\LOCATION
Station	\LOCATION
Beauty	\LOCATION
&	\LOCATION
Cutie	\LOCATION
Nails	\LOCATION
Junior	\LOCATION
High	\LOCATION
School	\LOCATION
47	\LOCATION
Vazacs	\LOCATION
Horseshoe	\LOCATION
Bar	\LOCATION
Akina	\LOCATION
Sushi	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
E	\LOCATION
10	\LOCATION
St	\LOCATION
&	\LOCATION
Avenue	\LOCATION
A	\LOCATION
Public	\LOCATION
School	\LOCATION
40	\LOCATION
Big	\LOCATION
Apple	\LOCATION
Barber	\LOCATION
Shop	\LOCATION
Coney	\LOCATION
Island-Stillwell	\LOCATION
Avenue	\LOCATION
Long	\LOCATION
Island	\LOCATION
University	\LOCATION
Brooklyn	\LOCATION
Campus	\LOCATION
Pork	\LOCATION
Slope	\LOCATION
Slocum	\LOCATION
Disaster	\LOCATION
Memorial	\LOCATION
Cleaners	\LOCATION
Coney	\LOCATION
Island-Stillwell	\LOCATION
Avenue	\LOCATION
L&B	\LOCATION
Spumoni	\LOCATION
Gardens	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Henry	\LOCATION
St	\LOCATION
&	\LOCATION
Grand	\LOCATION
St	\LOCATION
150	\LOCATION
Myrtle	\LOCATION
Avenue	\LOCATION
Shoe	\LOCATION
Repair	\LOCATION
Shop	\LOCATION
High	\LOCATION
Dive	\LOCATION
Citi	\LOCATION
Bike	\LOCATION
-	\LOCATION
Willoughby	\LOCATION
St	\LOCATION
&	\LOCATION
Fleet	\LOCATION
St	\LOCATION
Vinegar	\LOCATION
Hill	\LOCATION
House	\LOCATION
Women's	\LOCATION
Toilets	\LOCATION
Precise	\LOCATION
Brows	\LOCATION
Associated	\LOCATION
Supermarket	\LOCATION
Famous	\LOCATION
99	\LOCATION
Cent	\LOCATION
Pizza	\LOCATION
Phillips	\LOCATION
Beth	\LOCATION
Israel	\LOCATION
School	\LOCATION
of	\LOCATION
